,LED1,LED2,LED3,LED4,LED5,LED6,LED7,LED8,LED9,LED10,LED11,LED12,LED13,cone_type
51,0.10668929876715472,0.23478740870663403,0.4239813124205192,0.34884831889970924,0.6014240031249654,1.0,0.584311626629411,0.1481301448504142,0.28622215454159844,0.17169099335110613,0.14021411165099829,0.13428781138078544,0.1622313179569301,R
52,0.10514099904466064,0.4535224243861857,0.37029634915945786,0.46008756466501577,1.0,0.849797913932158,0.3684082798685424,0.15687000185530242,0.1913351805855134,0.1274478783090076,0.16498291871105725,0.15493925617688326,0.16030367388402075,R
53,0.10490637934099362,0.17795092678826954,0.31933388502565413,0.48237598149373406,1.0,0.8821385966615835,0.5234261166264566,0.390930318085906,0.3473183930012928,0.19104375158713097,0.15097547983194184,0.2383891612041965,0.192393610420047,R
54,0.23707969728780262,1.0,0.24919438778968894,0.4864552540702024,0.28648849175037605,0.814426365816068,0.24335579106695526,0.16221802314273603,0.23967255336763282,0.2177022934924589,0.1687827709382955,0.4418331515827306,0.2783144584777257,R
55,1.0,0.9447473692811251,0.8903653383000705,0.8924152381956911,0.8962863669805362,0.8766843276107036,0.88024965056045,0.9009532364246109,0.8880835920604868,0.9121815552261439,0.9258638607339179,0.9275377508711145,0.8977464732422606,R
56,0.09887739567214178,0.13967830584813273,0.2596178772620297,0.3016692998764934,1.0,0.42357212536544314,0.11119912235935596,0.08167801372587752,0.08942251860530857,0.08794741991627159,0.08142758313086643,0.0828435062757895,0.08309416994433613,R
57,0.09271176430340917,0.24945363853591263,0.5551832671325031,0.7612108708384144,1.0,0.7237642167804063,0.5137509033568051,0.16061535835464127,0.3454402044994711,0.16657117952047054,0.12952009668041484,0.15153670654716053,0.25728545676290177,R
58,0.09601800546895045,0.13301866545501773,0.27381510055986213,0.6022987413575077,1.0,0.9438424711915578,0.40926800780138484,0.16572880789688116,0.13549784373167717,0.1026242511250873,0.09460832743876645,0.12257352424259703,0.11447217694511505,R
59,0.17092828465487783,1.0,0.7844631874154895,0.8688367329939609,0.7993646831747185,0.5880648511934606,0.5209034907869788,0.4833691414069476,0.3122901760951925,0.32482347679486645,0.276548825441731,0.2426617624275722,0.20558816783694217,R
60,0.10048991604387311,0.1365017639552369,0.189435195856866,0.8054887696589911,0.987912560450417,1.0,0.21784926472088875,0.09585865253179014,0.09658811270897305,0.08363108498684957,0.09652866245280141,0.08608265522357911,0.08475083833016057,R
61,0.09663117757973037,0.19473408816848112,0.3159411894389569,0.4882299890253128,1.0,0.48638074747564525,0.4675576574492043,0.23956375228825946,0.24538883974237213,0.15826354383930413,0.15753093913829813,0.12469298593588768,0.18238331292446006,R
62,0.13004001840324522,0.22409735185001503,0.6400326407433444,0.5381680111118519,0.8001862792561714,0.7435548075425665,1.0,0.2723171638620029,0.18358985200886638,0.15467338804180641,0.10981420738777209,0.20169111211189825,0.2999857293835099,R
63,0.10804704798127975,0.23970883676062466,0.28277404447115295,0.646005640381299,1.0,0.6929008997599245,0.4879768924537962,0.22582777215118713,0.19815169139866595,0.16566395657114025,0.16632690145120013,0.14827390622908412,0.1768630841952702,R
64,0.1489598351774503,0.3032199035882486,0.9540425830054364,0.6382978614876932,0.4392993321328195,0.7388967903728394,1.0,0.6485614939066342,0.5140605691801323,0.1846375063714608,0.2066081805755009,0.33244355042359763,0.5935828114335121,R
65,0.11576193703933547,0.10216357913776788,0.29735157826904973,0.7455459615025708,1.0,0.6051057086411095,0.38035305436821276,0.16197422919438426,0.0974900409533324,0.08948843008528073,0.08544508932643642,0.08479649032915582,0.13162072869336292,R
66,0.11122227686911179,0.13456815177497494,0.32434081326474,0.7677900049868926,0.8281515041711421,1.0,0.46545879717023775,0.2636673394620692,0.28307884271945377,0.13759722862631088,0.13296097425743914,0.27961193025011155,0.18722197535243945,R
67,0.13334618099175122,0.14835279126460438,0.17168666044438272,0.4277374848706276,1.0,0.8345026346278962,0.2443691938303097,0.11261328681745308,0.16656913252465488,0.1116410116911322,0.11549790710562897,0.11079323544088732,0.1261306180055567,R
68,0.08891074434155538,0.12199350085518051,0.1522580169845649,0.6352857133226688,0.8687261234209929,1.0,0.6276147552446499,0.13662858297786748,0.12667170146329432,0.09060835209099405,0.09048337890908675,0.10414161964437725,0.10818999606260231,R
69,0.11088765466075519,0.2744485547234638,0.41296409671606904,0.7744352795639191,1.0,0.867792704384302,0.7468775761859878,0.21998089636499307,0.20599004912973415,0.21695633584741122,0.10416653256698931,0.11964578065641442,0.6590043993746534,R
70,0.09570826254873614,0.13312747725444948,0.496448014116497,0.8472951140628766,0.3240383183680814,1.0,0.4911542833356946,0.4471161753506383,0.8894800116334524,0.7056175669698207,0.40480168079598045,0.4993475920781259,0.6781837915987967,R
71,0.09381512315410695,0.21485081662873937,0.3397856479912378,0.4094505514894482,1.0,0.6115993044092767,0.5568852413503577,0.2831551134407216,0.374896061805181,0.17265974629221914,0.1569796192768284,0.19305396229300842,0.3238724386409116,R
72,0.10128793103581976,0.35001862082513363,0.7914189370572907,1.0,0.758532863356253,0.8132742583763567,0.5599087469787506,0.2608340681516464,0.5173330775929644,0.123674370573767,0.17463848900079318,0.19436913628987998,0.2507036789174112,R
73,0.1485677473175575,0.26886732279341014,0.6754648758822953,0.7717053706993421,0.855993901023797,1.0,0.41327483124883196,0.34338371137829676,0.3054501381735857,0.10678744062169736,0.11359547610816283,0.1536729897544955,0.24932031716785674,R
74,0.12620606578099197,0.17595208025270714,0.29584406348961845,0.43719691898699264,0.7284114406616563,1.0,0.554472355157132,0.14484166301274026,0.13196725807683674,0.1144742548894345,0.10465762215797841,0.11513050450552594,0.12494487269474747,R
75,0.1438905076735445,0.41223455275298737,0.6368613736535674,0.7153263624067819,1.0,0.5011488952113629,0.44207748026265925,0.39119018748067086,0.3229146353781062,0.13934683522592128,0.12918914304563336,0.14814631323720337,0.26217177666902985,R
76,0.15376267181098566,0.2649780896232907,0.78810906826753,0.9486907163359212,1.0,0.698888923749688,0.6610003489568321,0.3140015657012071,0.31565457113291523,0.13495781834363985,0.19746047737641134,0.23235986658739674,0.2523653118917771,R
77,0.10702264253835778,0.1304734450215025,0.7229945886943384,0.9546282875584732,0.9721187811713651,1.0,0.8750928171064092,0.45857807259646066,0.30651466223445295,0.17387225751692167,0.21465101722744948,0.32026355060704015,0.2944467148643532,R
78,0.11234220613926969,0.14402166846752534,0.3068398707249009,0.8401935920850118,1.0,0.5976126653564395,0.45761778763066574,0.1832039744768522,0.14636395795035978,0.12386705686104434,0.09212879668785218,0.09487819840907546,0.09822584223424978,R
79,0.17758812957127137,0.264960716026924,0.7997683540026016,0.618695613033179,0.91823871467098,0.7399656469552401,1.0,0.5904471415186959,0.4681114023248983,0.18309444847609313,0.15784337905677207,0.22126013648282025,0.907066301843004,R
80,0.12488969361330622,0.19499263441072995,0.3024976177690433,0.47106585445098914,1.0,0.6387310528919213,0.23450442846602998,0.2037079236529568,0.22213630260373848,0.14337276496848192,0.12833297290741114,0.14151840854082873,0.24302788475884135,R
81,0.10997137615345098,0.19879047520735613,0.3355347112112247,0.7582051279209688,0.5919576952164679,1.0,0.5648039502388612,0.24498255589948703,0.14370056631649358,0.3338361373885405,0.15095276219072995,0.23196690674202552,0.17852533811839066,R
82,0.19918624395903173,0.29502441323203593,0.3555600159164248,0.441628494039106,1.0,0.7371763857389417,0.820107385319128,0.3374657996986376,0.31241096585757583,0.1763653597688003,0.14132057336769466,0.408954576553697,0.2992061365933196,R
83,0.1330884401565724,0.19089156578485095,0.3884530495297337,0.6261588634541596,1.0,0.7545867962468634,0.981085824676908,0.47972750572315975,0.4897902188531,0.18591569631861335,0.18438682501204595,0.21039287542293725,0.5300195296255353,R
84,0.10056401870094059,0.15478287205374044,0.34225536334916407,0.5662520582941816,0.9856806408326102,0.6445493610946226,1.0,0.21784331801403947,0.2515311534316723,0.108469010765358,0.10945912958244924,0.15487388454303058,0.36745368264077394,R
85,0.11798049087684048,0.3416628386738632,0.4923797002204293,0.4408673356702408,0.9445728641079254,0.5256641198082651,1.0,0.2376586332608882,0.23636803082363775,0.15942460308394812,0.16117376398874672,0.16371930955076017,0.23283586422646185,R
86,0.18794131251175367,0.2697651796486767,0.45365651960990017,0.48784960744515166,1.0,0.6913480293333306,0.8977289521199018,0.5433909367167115,0.23441969508612492,0.14751586324808202,0.1785637245284054,0.40919219182794553,0.6041772385124485,R
87,0.1408040119333715,0.21812796372352514,0.391921165440087,0.6829793804605491,0.8018913392398702,1.0,0.7235109152146785,0.2711692888427759,0.38843739529881127,0.19087195800539924,0.10642347225066251,0.1136487524526639,0.27486895089592817,R
88,0.09424483120497465,0.2093786839639556,0.2577357439992636,0.4651356317102727,0.9872586614957,0.9417959485821544,1.0,0.24083580144612082,0.20458216738520513,0.14853928303468986,0.11936798496122,0.12084108654233383,0.18930366297731108,R
89,0.13547031204393892,0.24257704578446335,0.42905898817688537,0.7342229804640882,1.0,0.5825551033500505,0.44312586013600624,0.18275120269012754,0.16098763222459128,0.14291493091795313,0.10417931339954702,0.134777868946438,0.1420175846341594,R
90,0.1430169170536993,0.2269196667238358,0.39032035463400166,0.6260481779322655,1.0,0.620137967663856,0.4881408302377003,0.16537844502866275,0.21896142367320387,0.12677633478546746,0.1603483537856766,0.15490907767085488,0.2551126558573093,R
91,0.12712013577599782,0.18535004224586094,0.3087463495860828,0.7410336588217922,0.9550132951630643,1.0,0.7087408902333499,0.2201253342112776,0.24666717658622342,0.240536184732669,0.13244388567637147,0.1456257333325024,0.1965821688481978,R
92,0.10670651636280985,0.2121221604253705,0.5600116682908955,1.0,0.9744914876042726,0.6080306319328324,0.902840974576866,0.4139219287125253,0.2504311831533374,0.12847905657760111,0.13760751080308486,0.48987653953536386,0.29353879999584004,R
93,0.11767234611076263,0.1834058844276821,0.527044400907009,0.5594281154625024,1.0,0.5176760159324657,0.3341765394672875,0.13360919289592055,0.1200712596329509,0.09232887230450164,0.09992051103777798,0.09893664735918638,0.10948199126789908,R
94,0.10320590100530441,0.14189511606649285,0.20735870491319056,0.5179150369150503,1.0,0.8249466494078999,0.5193467593364206,0.24755524770455212,0.17637180749395137,0.12094261723502578,0.11850254389190477,0.14469732671531887,0.2401712270700437,R
95,0.10995770398218854,0.20542215908559677,0.4276425076007476,0.8005651455631265,1.0,0.8701714124179778,0.4669231831005749,0.1722970566416386,0.22957741224617725,0.10391350397979256,0.13140670214349304,0.1585916076240491,0.1344454234067806,R
96,0.10916748420137995,0.21488202876207088,0.1797426200234627,0.7728921423595937,0.5758043483898257,1.0,0.43669550345877933,0.15812652987279213,0.13729755391207635,0.12328663020967275,0.10328725498511758,0.22468492814961175,0.16777966477494347,R
97,0.10984167257332804,0.3343474077614279,0.4009402226019408,0.5441033808871149,1.0,0.8027580504951302,0.7227966897042752,0.32219992399973485,0.17607792181913895,0.1287886361049594,0.16235463912639192,0.21171484654840553,0.2171896550167994,R
98,0.10598090244608115,0.2580358696937245,0.36171920355928006,0.74042866931437,1.0,0.9006772632629321,0.35634896176002473,0.15997172076521657,0.19412991121908335,0.13893976833046026,0.10805499647042918,0.13503708327209185,0.1999506136285797,R
99,0.12679572262735656,0.39491139413489434,0.39961626547921075,1.0,0.7332143101703192,0.541825236547326,0.7469503334077553,0.2806869099038721,0.39843569724942224,0.15494813448690634,0.11527044912541498,0.19364758840232268,0.2900651218194069,R
100,0.10285644573806993,0.14652221144421324,0.2908742141007434,0.745880561952354,1.0,0.6119641280402653,0.5076603544706829,0.19118609468816297,0.24109873703092996,0.12942756496789506,0.16540772815289012,0.1420834575153276,0.20084456322393054,R
101,0.14160913973540856,0.2460430425481745,0.47312920696356087,0.7862741485581821,1.0,0.9561386228273857,0.6619385253592545,0.21215948650066863,0.20769702591716777,0.18536868342833518,0.1504046711267354,0.14496419907528652,0.23117926253562973,R
102,0.12837359410947774,0.1977880025460996,0.4271585255670514,0.6820495790201917,1.0,0.6276211586195194,0.6249637940702073,0.33048340231158846,0.22768933704757832,0.13351195618866968,0.1257157942160515,0.21376289227370637,0.21330558253970133,R
103,0.1149085523076839,0.1584422637516783,0.5070670032982606,0.6334361679771656,0.9517444205176702,1.0,0.5877183619502623,0.21165026714452254,0.3379389966163867,0.18194693251533878,0.17993625961594278,0.305542699221286,0.2381330949413287,R
104,0.09901285962707645,0.1361653107802442,0.3426911408056648,0.7209359121754959,1.0,0.4920484952497443,0.20042489769259617,0.117964211911551,0.1290776784852246,0.09975682443206742,0.08468048039879042,0.0999024296759453,0.10525833513777225,R
105,0.11947227162747173,0.19980845433760466,0.30707587076267645,0.6002200755830385,1.0,0.7986756016739724,0.37412213537244454,0.13269249034110522,0.1427072226680062,0.11492931127233796,0.09315707677677075,0.11594988015036128,0.11457358324008826,R
106,0.12244041860496045,0.17187641436627696,0.4480038857120117,0.502631423630101,1.0,0.7237867930360902,0.4525531212654984,0.13570044710152696,0.13638931939580246,0.12735215181120585,0.09834310178753826,0.1204895163508049,0.11766751527657249,R
107,0.12942894185922157,0.20124234995043366,0.2997493284993885,0.5934226703398682,0.9175370637774202,1.0,0.7698940741166208,0.21892055859901205,0.30732366714231313,0.19036032256491187,0.1372023897605071,0.17161483588556875,0.19765947176281223,R
108,0.11901609644770005,0.23199489936495715,0.2787983721928462,0.6240872307049841,1.0,0.8679952607811672,0.47450105589778185,0.23716895835706653,0.24658104078520343,0.14898492519915216,0.1396754671057922,0.16877507627999905,0.21664031772538211,R
109,0.17789813658384315,0.2938580160357259,0.7236864601709767,0.673523409272087,1.0,0.667253736326472,0.38283762512323855,0.2102052452401699,0.18440119229002505,0.15186678984140833,0.1549256447801502,0.22117486324007968,0.28791718442977887,R
110,0.08991948297682788,0.10869318063471778,0.13609291299961174,0.42029745241867306,0.8869081014452078,1.0,0.29967888698110196,0.09440379238602543,0.10337064461214004,0.09760519799352611,0.09098068178077238,0.11602526729663874,0.10055809263748441,R
111,0.13772828954896812,0.21637796752337513,0.513637583549465,0.7705475318233529,1.0,0.9470851308633597,0.5372952264564889,0.22691390782053508,0.31642581798022723,0.1399992252161795,0.11853571121030398,0.14780944558303516,0.30801875103795506,R
112,0.11096473969868617,0.19696881272064373,0.40585692019877273,0.7491315245442288,1.0,0.6769379288319322,0.5445324585309342,0.1878026574672665,0.1444435204291767,0.10005988282600116,0.08555506921463121,0.09722491703650095,0.09775804240393371,R
113,0.1190596997957921,0.24448640204151822,0.5063580609311201,0.8423940451964435,0.927166268723161,1.0,0.46245406485991186,0.19876715296637068,0.42950196457513645,0.15328000995205415,0.13141814946191957,0.1698892060676418,0.19313527569818287,R
114,0.12431128120943781,0.202593097779284,0.37657388555697463,0.6600569001414233,0.9278231397114662,1.0,0.43096023354529706,0.17824274269797657,0.1271870107786868,0.11801504906695418,0.09984086666318746,0.11943832142435991,0.1198275199686266,R
115,0.1595933740744146,0.5007417407035184,0.9625531471049368,0.8124035158271479,0.7267511260807124,1.0,0.5163433043547052,0.3772114655557527,0.43522595621893445,0.19315261226755762,0.12971793205656398,0.2135489734762809,0.16354817222172,R
116,0.10449134702577771,0.10751259948539454,0.12128084939602518,0.389479523380945,1.0,0.5862498911795173,0.32158547360754214,0.09573731586444173,0.10152247448241873,0.09882776965284952,0.0959468750285029,0.0944573923173338,0.11548878726403307,R
117,0.13373007500272574,0.23751354669893193,0.539612008851252,0.5576910122720875,1.0,0.5896081015336537,0.7959202814428237,0.25391086989030603,0.3212948606638712,0.1397455281063686,0.1768642278060238,0.21404654259230493,0.2850607399204166,R
118,0.11581407967209109,0.2812143561796489,0.4177913414919119,0.9064512427380701,0.9043647407200227,1.0,0.9440477267286556,0.2746258944749148,0.260852472273383,0.15156667806019272,0.14433442753204992,0.21954463773703772,0.3382374542558783,R
119,0.10536677951261038,0.18984584355899356,0.6267104960630369,0.8101870811033822,0.8867918190465631,1.0,0.5595253250951249,0.2915887456987031,0.23081769338574828,0.187606213887061,0.10889158248718304,0.14026639858580167,0.20969025948432965,R
