LED1;LED2;LED3;LED4;LED5;LED6;LED7;LED8;LED9;LED10;LED11;LED12;LED13;region;cone_type
0,0310124;0,312786;0,131849;0,0843042;-0,0892851;-0,735803;-0,869859;0,515558;0,840797;1;0,950096;0,857186;0,842717;Nasal;B
-0,249165;-0,121909;-0,278904;-0,13664;-0,386332;-1;-0,510255;0,677133;0,731128;0,6843;0,757747;0,789688;0,621195;Nasal;B
-0,0970587;0,10431;0,302315;0,186749;-0,0605796;-0,718618;-1;-0,0454841;0,544882;0,659813;0,777197;0,622419;0,323267;Nasal;B
0,199233;0,120254;0,191992;0,213656;0,187556;-0,451368;-0,812266;0,0846858;0,733508;1;0,937421;0,881896;0,760022;Nasal;B
-0,210677;-0,247796;-0,0747488;-0,248397;-0,566238;-1;-0,991578;0,380776;0,715398;0,859508;0,794967;0,734054;0,496491;Nasal;B
-0,256306;-0,225525;-0,341461;-0,401412;-0,908574;-1;-0,315436;0,648829;0,722484;0,731316;0,734956;0,746233;0,630671;Nasal;B
-0,170318;-0,146692;-0,155711;-0,144432;-0,389558;-0,745009;-0,736308;0,704836;0,947001;1;0,899321;0,911786;0,88313;Nasal;B
-0,10946;-0,0290228;0,0277669;-0,246936;-0,375933;-1;-0,761996;0,513182;0,612748;0,493294;0,565149;0,684082;0,472477;Nasal;B
-0,201063;-0,671393;-0,500547;-0,406895;-0,795929;-1;-0,349279;0,528001;0,678414;0,453596;0,43996;0,440713;0,514627;Nasal;B
0,340069;-0,0458742;0,261633;-0,406098;-0,860804;-0,609001;-0,576327;1;0,859356;0,864218;0,996285;0,792596;0,793512;Nasal;B
0,229423;0,0691964;0,0157015;0,0776193;-0,219696;-0,792243;-0,497501;0,839726;0,973593;1;0,918305;0,901092;0,829097;Nasal;B
0,168352;0,0715757;0,0970063;0,0416937;-0,459857;-0,904729;-0,483127;0,676862;0,789595;1;0,717828;0,670159;0,730971;Nasal;B
0,1344;0,174493;0,0625881;-0,212338;-0,583859;-1;-0,540632;0,550611;0,799708;0,773987;0,709982;0,798747;0,661104;Nasal;B
-0,108095;-0,028138;-0,0173281;-0,0347417;-0,117969;-0,355616;-0,419636;0,367032;0,913161;1;0,967149;0,977512;0,826219;Nasal;B
0,0846862;-0,199574;-0,249449;-0,24525;-0,463361;-0,34532;-0,769162;0,759668;1;0,760189;0,853835;0,784135;0,798531;Nasal;B
0,0656794;-0,233609;-0,320951;-0,226707;-0,775147;-0,745756;0,278776;0,958549;0,913532;0,904611;0,951457;1;0,968941;Nasal;B
-0,465691;-0,522448;-0,504849;-0,163356;-0,603708;-1;-0,315623;0,745786;0,830802;0,739445;0,78466;0,806913;0,828585;Nasal;B
-0,034993;0,209645;0,156013;0,185616;-0,0539496;-0,255156;-0,435817;0,61804;0,889625;1;0,916589;0,903883;0,731738;Nasal;B
-0,0588639;0,06896;0,102238;0,253388;-0,136801;-0,795436;-0,240677;0,889382;0,963518;0,964303;0,990094;0,937236;1;Nasal;B
-0,0351098;0,0505943;0,149235;0,121102;-0,236082;-0,372959;-0,413619;0,518092;0,8154;1;0,997482;0,879349;0,769807;Nasal;B
0,125946;0,349179;0,0866148;-0,0919648;-0,286995;-0,116439;-0,0463804;0,829376;0,906824;1;0,936705;0,90367;0,71577;Nasal;B
-0,0126622;-0,0773366;0,0657359;-0,175209;-0,518313;-0,444116;-0,446717;0,543782;0,98784;0,959306;1;0,987772;0,878706;Nasal;B
-0,292428;-0,0955273;-0,152568;-0,447212;-0,874736;-0,889619;-0,454023;0,756975;0,860639;0,839074;0,741134;0,712392;1;Nasal;B
0,103823;0,304588;0,253932;0,348017;0,206032;-0,703892;-1;-0,651795;0,638828;0,946676;0,930429;0,797946;0,217269;Nasal;B
-0,201149;-0,0940336;-0,253121;-0,266443;-0,195856;-0,36851;-1;0,234741;0,436232;0,656787;0,593388;0,46636;0,50111;Nasal;B
-0,0329;0,00162851;0,0123821;0,0654219;-0,243595;-0,570102;-0,635907;0,228871;0,703818;1;0,842621;0,849553;0,567804;Nasal;B
0,0131415;0,0021215;-0,0321835;0,106803;-0,108401;-0,317789;-0,357187;-0,0579673;0,73162;1;0,913382;0,879664;0,535565;Nasal;B
0,185815;0,105809;0,114885;0,15075;-0,271116;-0,435398;-0,629652;0,648792;0,920623;0,9071;1;0,945042;0,921295;Nasal;B
0,112596;0,022101;0,186738;0,0466842;-0,128116;-0,667752;-0,718419;0,136749;1;0,997538;0,769191;0,745027;0,306668;Nasal;B
0,124691;0,0272175;0,142243;0,0748345;-0,136531;-0,525298;-0,280795;0,616526;0,922449;1;0,87425;0,872895;0,785947;Nasal;B
0,0213409;-0,0452961;-0,104791;0,0518456;-0,0134125;-0,384574;-0,44719;0,544871;0,997535;0,973528;1;0,930251;0,792141;Nasal;B
0,110861;0,242081;0,221672;0,261885;0,0888423;-0,448204;-0,221965;0,711766;0,950302;1;0,946512;0,940663;0,785333;Nasal;B
0,070503;0,130781;0,0972174;-0,0639955;-0,227366;-1;-0,532933;0,488053;0,628935;0,775746;0,747924;0,668095;0,73483;Nasal;B
-0,258362;-0,247812;-0,373908;-0,543344;-0,882626;-1;-0,382564;0,838972;0,872533;0,973907;0,698803;0,666849;0,910256;Nasal;B
0,155686;0,0224661;0,12575;0,164197;-0,303379;-0,533367;0,349698;0,949077;0,93714;0,917813;0,933507;0,886248;1;Nasal;B
0,0243261;0,00231194;0,0471901;-0,111121;-0,241866;-0,388375;-0,563186;0,335177;0,800299;1;0,882955;0,889174;0,475104;Nasal;B
-0,0709236;0,0029311;-0,0354681;-0,232173;-0,3797;-0,485545;-0,453794;1;0,940633;0,980545;0,996176;0,954238;0,883852;Nasal;B
0,0716513;0,248869;0,0422964;0,145514;0,0529274;-0,8383;-0,150373;0,839726;1;0,933347;0,99052;0,994249;0,911742;Nasal;B
-0,0375236;0,119109;0,150041;0,126696;-0,216536;-0,372716;-0,246968;0,596699;0,905513;1;0,954875;0,919157;0,842564;Nasal;B
-0,118201;-0,00928071;-1;-0,548505;-0,833207;-0,840035;-0,0227859;0,704566;0,769992;0,769955;0,713284;0,612642;0,586483;Nasal;B
0,500061;0,37802;0,593509;0,525652;0,23802;-0,935629;-0,632193;0,596727;0,764311;1;0,940408;0,77906;0,71941;Nasal;B
-0,354571;-0,267175;-0,366572;0,00605082;-1;-0,294896;0,218286;0,551695;0,649818;0,451048;0,545806;0,536014;0,708795;Nasal;B
0,0803891;-0,00238288;-0,0600571;0,0034335;-0,149398;-0,494577;-0,667413;0,722663;0,892285;1;0,962537;0,908;0,760009;Nasal;B
-0,428581;-0,313029;-0,252116;-0,493835;-1;-0,894139;-0,666867;0,928586;0,915145;0,92538;0,965786;0,798639;0,795979;Nasal;B
0;-0,00858549;0,198564;0,243487;0,414321;-0,267773;-0,34623;0,9748;0,916618;1;0,845246;0,772506;0,445102;Nasal;B
-0,162864;0,0585568;-0,0790255;-0,00921861;-0,258899;-0,609939;-0,714624;0,0515612;0,739822;0,870022;1;0,882019;0,669991;Nasal;B
0,111836;0,106304;0,0613302;0,270377;0,253045;-0,792965;-0,612828;0,231566;0,892702;0,976921;1;0,968891;0,798798;Nasal;B
0,043407;0,0441824;0,21664;-0,0108255;0,0153567;-0,755989;-0,707217;0,44223;0,639295;0,84917;1;0,895698;0,587572;Nasal;B
0,162071;0,305897;0,220995;0,329567;0,299892;-0,164455;-0,61821;0,397822;0,800087;1;0,991461;0,960166;0,799628;Nasal;B
0,0504803;-0,049358;0,150732;0,0819209;-0,225759;-0,436384;-0,292791;0,723522;0,887132;0,992489;1;0,97257;0,814643;Nasal;B
0,042011;-0,0555164;0,0669497;0,109175;-0,149188;-0,198602;-0,236372;1;0,967082;0,962367;0,984649;0,96563;0,870926;Nasal;B
0,0427904;0,0328105;0,0310445;0,244325;0,215399;-0,290005;-0,367474;0,518744;0,681629;0,870073;0,88993;1;0,719613;Nasal;B
-0,0370426;0,24062;0,285283;0,235041;0,0716445;-0,224193;-0,0596257;0,825225;0,988231;0,99405;0,979973;1;0,927853;Nasal;B
-0,0129516;-0,00223925;0,0697524;0,0963003;-0,252088;-0,533395;-0,164923;0,571885;0,827757;1;0,88785;0,901948;0,797612;Nasal;B
0,0470148;0,179961;-0,124251;-0,0417001;-0,612126;-0,75399;-0,189732;1;0,843989;0,793308;0,74075;0,652408;0,688037;Nasal;B
0,114308;-0,0124186;0,373415;0,200783;0,073489;-0,670127;-0,634872;0,663122;0,851735;0,867761;0,90822;1;0,858569;Nasal;B
0,339931;0,368482;0,344629;0,519057;0,130497;-0,299096;-0,332147;0,793316;0,825802;1;0,862772;0,860329;0,851032;Nasal;B
-0,0579969;0,0761184;0,0451445;-0,0850225;-0,164782;-0,258565;-0,042133;0,815263;0,988389;1;0,992351;0,956404;0,918878;Nasal;B
-0,0799287;-0,20255;-0,115049;-0,359086;-0,477322;-0,432424;-0,58;0,928945;1;0,991609;0,935753;0,864279;0,798196;Nasal;B
-0,0263478;0,0436302;0,144505;0,104079;-0,0692787;-0,553004;-0,0118574;0,8048;0,983661;1;0,953619;0,909441;0,886771;Nasal;B
-0,000475638;0,0684773;0,179707;0,302548;-0,0587811;-0,400082;-0,152234;0,827836;1;0,999064;0,941548;0,899745;0,837149;Nasal;B
-0,0249881;-0,0184966;-0,159701;-0,420111;-0,435044;-0,904614;-0,102524;0,903526;0,887336;0,824015;0,68675;1;0,875267;Nasal;B
-0,246044;-0,292721;-0,198972;-0,100216;-0,246734;-0,713797;-1;-0,129662;0,386834;0,62234;0,419689;0,450895;0,504553;Nasal;B
0,0376344;0,116886;0,103715;0,121893;-0,120351;-0,521296;-0,241384;0,714315;0,927996;1;0,960523;0,970483;0,947713;Nasal;B
-0,234422;-0,139144;0,0333006;0,105942;-0,344177;-0,512158;-0,529071;0,772505;0,954632;1;0,993289;0,952903;0,858593;Nasal;B
-0,0364576;-0,0319317;-0,0880626;-0,161595;-0,250137;-0,430346;-0,189587;0,868122;0,977058;1;0,994444;0,97457;0,97088;Nasal;B
0,229188;0,210872;0,233875;0,394526;0,222969;-0,131408;-0,511524;0,712031;0,949362;1;0,991706;0,856315;0,990735;Nasal;B
-0,24052;-0,0446553;-0,213762;-0,21832;-0,350974;-0,555935;-0,324415;0,863139;0,884818;0,885316;0,972217;1;0,900245;Nasal;B
-0,0225594;-0,0457657;-0,0219639;0,0086969;-0,301045;-0,657094;-0,145849;0,596608;1;0,874699;0,893231;0,988253;0,768834;Nasal;B
0,319946;0,293796;0,291418;0,338774;0,235744;-0,137176;-0,596451;0,564968;0,685429;1;0,790723;0,790427;0,624078;Nasal;B
-0,223229;0,0805342;-0,267329;-0,038647;-0,651231;-0,674924;-1;0,549161;0,853577;0,508077;0,770925;0,680019;0,494702;Nasal;B
0,0362033;0,0950361;0,103794;0,333102;-0,094221;-0,26488;-0,372081;0,316753;0,756497;1;0,893532;0,88712;0,640958;Nasal;B
-0,308299;0,0733217;-0,167791;-0,367108;-0,665233;-1;-0,565527;0,825916;0,952708;0,894821;0,933396;0,706874;0,766687;Nasal;B
-0,498794;-0,284415;-0,125846;-0,490335;-1;-0,632779;-0,531089;0,720265;0,916963;0,973039;0,852864;0,789297;0,735657;Nasal;B
0,153641;0,0467899;0,318547;0,673311;0,380664;-0,268859;-0,676739;0,423918;0,890719;0,978674;0,891994;1;0,793075;Nasal;B
0,369051;0,254738;0,347;0,311911;0,27989;-0,370837;-0,940814;0,505965;0,785931;0,986926;1;0,892504;0,703499;Nasal;B
0,161564;0,252182;0,392726;0,115827;0,285758;-0,218564;-0,42437;0,469406;0,883453;0,998911;0,969599;1;0,802963;Nasal;B
-0,175897;-0,124231;-0,0851203;-0,0999078;-0,211735;-0,443438;-0,500338;0,209471;0,720667;1;0,868064;0,895048;0,581911;Nasal;B
0,0649871;0,0639093;0,0176842;0,197993;-0,0705167;-0,336537;-0,380683;0,418187;0,92933;1;0,994172;0,991716;0,877647;Nasal;B
-0,142354;0,117476;0,315463;0,324712;0,105043;-0,446297;-0,673152;0,333902;0,779296;1;0,908185;0,964804;0,627627;Nasal;B
0,223565;-0,000495692;-0,0259444;-0,0980336;-0,377782;-0,456613;0,21771;0,872635;0,812304;0,91677;1;0,865302;0,925595;Nasal;B
0,103408;0,0206718;0,0475455;0,286656;0,223853;-0,319807;-0,118668;0,669732;0,988524;0,853867;1;0,908669;0,864495;Nasal;B
0,0486779;-0,00240205;0,015354;-0,0418035;-0,0219229;-0,23144;-0,211245;0,773704;0,939246;1;0,924421;0,888629;0,865498;Nasal;B
-0,542756;-0,228975;-0,214801;-0,0335634;-0,53099;-1;-0,943648;0,0552062;0,65741;0,873413;0,769054;0,4569;0,0400764;Nasal;B
-0,0466913;0,020588;0,0589266;0,0452267;-0,075905;-0,162298;-0,309313;0,86574;0,986564;0,981929;1;0,886169;0,908077;Nasal;B
0,063594;-0,0635168;-0,0704483;0,0256374;-0,161355;-0,270514;-0,23007;0,965732;1;0,960569;0,973409;0,955132;0,961864;Nasal;B
0,132415;0,00555429;-0,354796;-0,227587;-0,565353;-0,488628;0,087858;0,754362;1;0,842937;0,983032;0,747401;0,818423;Nasal;B
0,0156612;0,12756;0,0174683;0,174275;-0,134639;-0,297989;-0,435384;0,565204;0,925312;0,988107;1;0,986893;0,913249;Nasal;B
-0,139206;0,226749;0,22162;0,204992;0,165113;-0,285149;-0,436477;0,680254;0,988087;1;0,917411;0,909248;0,702568;Nasal;B
0,0776984;-0,0674035;-0,283061;-0,154593;-0,476004;-0,339075;-0,354358;0,931251;1;0,96883;0,949134;0,866409;0,781502;Nasal;B
0,139715;0,258723;0,0485441;0,219087;-0,0901863;-0,399982;-0,047879;0,705633;0,964802;1;0,993915;0,992767;0,925009;Nasal;B
0,378081;-0,0130735;0,167177;0,262433;-0,0757285;-0,504371;-0,464077;0,539096;0,743045;1;0,790653;0,840569;0,761576;Nasal;B
0,350404;0,169294;0,0313854;0,297125;0,0899463;-0,477375;-0,580364;0,710315;0,92823;0,900991;1;0,868996;0,765653;Nasal;B
-0,21224;-0,0274361;-0,178422;-0,115256;-0,367272;-0,806548;-0,458475;0,973497;1;0,984227;0,652631;0,849912;0,475407;Nasal;B
0,267889;0,117561;0,155024;0,0625075;0,0301218;-0,19929;-0,50352;0,197777;0,596027;1;0,848651;0,816029;0,547657;Nasal;B
0,00807308;0,185052;0,155774;0,241095;-0,0575968;-0,42357;-0,339454;0,57697;0,874603;0,998222;1;0,970163;0,880772;Nasal;B
-0,133567;-0,0377447;-0,20455;-0,489772;-0,736884;-0,510895;0,0691273;0,908049;1;0,896421;0,891197;0,681167;0,888223;Nasal;B
0,0608276;0,295993;0,416005;0,233526;0,190887;-0,627715;-0,623028;0,540869;0,783069;0,955541;1;0,794166;0,682657;Nasal;B
-0,0221125;-0,0231919;0,0625383;0,0899369;-0,284856;-0,283254;-0,270828;0,577252;0,927287;1;0,959483;0,868379;0,786298;Nasal;B
-0,0355798;-0,0195359;-0,0447459;0,0373534;-0,169077;-0,276493;-0,294494;0,649444;0,926567;0,949338;1;0,925449;0,904274;Nasal;B
-0,0320072;0,0356728;0,149023;0,0185959;-0,0266429;-0,156515;-0,361695;0,0506135;0,620124;1;0,632045;0,608061;0,12147;Nasal;B
0,328261;0,131107;0,28287;0,289204;-0,14435;-0,244531;0,144539;0,930053;1;0,979957;0,961869;0,974497;0,962058;Nasal;B
0,214486;0,104155;0,0968519;0,299603;-0,0976683;-0,134519;-0,0600783;0,48594;0,648176;0,916666;0,711881;1;0,509114;Nasal;B
-0,0265639;-0,0370824;0,0908145;0,104281;-0,0219253;-0,166351;-0,232651;0,224006;0,839957;1;0,840002;0,852505;0,608949;Nasal;B
0,0294288;-0,0419887;0,0385623;0,0583343;0,0398149;-0,268631;-0,24232;0,110626;0,771557;1;0,91633;0,837503;0,663794;Nasal;B
-0,00573869;0,214594;0,350192;0,259138;0,202442;-0,275107;-0,0960419;0,842322;1;0,960468;0,924532;0,903763;0,89816;Nasal;B
-0,0434025;-0,136109;0,0265347;-0,0224953;-0,0893818;-0,249907;-0,272643;0,527406;0,858967;1;0,900802;0,873434;0,584104;Nasal;B
-0,0810252;-0,0538055;0,0476806;-0,137671;-0,101758;-0,198284;-0,174856;0,939953;1;0,925073;0,978569;0,880416;0,830047;Nasal;B
-0,164431;-0,100178;-0,215262;-0,1884;-0,229909;-0,276738;-0,280261;0,830903;0,92828;0,901334;1;0,930208;0,941696;Nasal;B
0,0592802;0,0391815;0,0505047;-0,091796;0,118729;0,0626122;-0,0651567;0,719626;0,92454;1;0,915167;0,875657;0,857763;Nasal;B
0,0837758;-0,0068497;-0,373426;-0,151379;-0,276474;-0,190308;-0,265127;0,480118;0,960964;0,943068;1;0,982832;0,890048;Nasal;B
