LED1;LED2;LED3;LED4;LED5;LED6;LED7;LED8;LED9;LED10;LED11;LED12;LED13;region;cone_type
-0,189256;-0,137037;-0,231693;-0,202001;-0,20781;-0,452642;-0,429564;-0,389649;-0,161465;0,718129;0,936002;0,961777;0,997277;Nasal;U
-0,348171;-0,275047;-0,290624;-0,262075;-0,3658;-0,679837;-0,57438;-0,469785;-0,144837;0,44942;1;0,911195;0,976293;Nasal;U
0,078341;0,0482886;0,218673;0,169343;0,0691918;-0,0485125;0,070256;-0,0464062;0,551036;0,925723;1;0,931767;0,994285;Nasal;U
0,0614662;0,0359997;-0,0350868;0,0219952;0,0586754;0,18011;0,36559;0,341645;0,610094;0,85448;0,824338;0,914188;0,986634;Nasal;U
-0,0519777;-0,0774874;-0,107214;-0,0139305;-0,129523;-0,262867;-0,00651475;0,0593942;0,196552;0,971321;1;0,923513;0,998275;Nasal;U
0,136177;0,120142;0,0471325;0,104187;0,184161;0,0117814;0,0702002;0,190598;0,181164;0,670663;0,922051;1;0,973387;Nasal;U
-0,0932288;-0,00838847;-0,0876426;-0,112878;-0,472532;-0,657332;-0,571848;-0,495438;-0,280323;0,31738;0,893622;0,931592;1;Nasal;U
-0,235765;-0,231815;-0,143359;-0,0769171;-0,339715;-0,383334;-0,295515;-0,0420848;-0,177323;0,826781;0,941078;0,916522;1;Nasal;U
-0,0854777;0,0945002;0,236767;0,20878;0,168279;0,0705569;0,168662;0,037427;0,186896;0,757114;1;0,930845;0,955157;Nasal;U
-0,00710145;-0,0780007;-0,170752;-0,0226788;-0,252972;-0,406489;-0,39751;-0,332119;-0,238228;0,801395;0,999664;1;0,977163;Nasal;U
0,252692;-0,0239743;0,126154;0,0951302;-0,0615627;0,0105337;0,278284;0,209036;0,351835;0,982865;0,930592;1;0,974375;Nasal;U
-0,242492;-0,149337;-0,157087;-0,517848;-0,229702;-0,28154;-0,396121;-0,307474;0,0697429;0,904935;0,879648;0,941676;1;Nasal;U
-0,00877198;0,0538646;0,165195;0,172451;0,164476;0,18481;0,212163;0,0170381;0,227164;0,660359;0,967647;0,90251;0,964388;Nasal;U
-0,276418;-0,0913677;-0,170781;-0,144016;-0,103655;-0,296388;-0,254219;-0,0110351;0,067226;0,710162;0,892946;0,831992;1;Nasal;U
-0,258048;-0,172357;-0,257824;0,0262589;-0,0514069;-0,310717;-0,403305;-0,274138;0,213589;0,639195;0,844435;0,859064;0,93098;Nasal;U
-0,549363;-0,15126;-0,148707;-0,134749;-0,219399;-0,292752;-0,0900313;-0,0360882;-0,0997784;0,714649;0,888285;1;0,98553;Nasal;U
-0,115581;-0,0596031;-0,162774;-0,239684;-0,120298;-0,294473;-0,427471;-0,228581;-0,0540641;0,716843;0,982772;0,923776;1;Nasal;U
0,0446756;0,01576;0,12755;-0,0170646;-0,0122593;-0,107292;0,0942441;-0,0868937;0,0598952;0,77588;1;0,928276;0,982292;Nasal;U
-0,120348;-0,0915927;0,178731;-0,0610284;0,0730394;-0,155344;-0,425083;-0,265951;0,0840203;0,772578;1;0,972345;0,941866;Nasal;U
-0,240685;-0,320616;-0,334251;-0,290928;-0,549833;-0,656747;-0,578436;-0,413648;-0,0159166;0,836583;0,886765;0,92406;0,86794;Nasal;U
0,00414126;-0,139278;0,271524;0,0798618;-0,156437;-0,122247;-0,204185;-0,333995;0,206091;0,657534;0,825925;1;0,94796;Nasal;U
