LED1;LED2;LED3;LED4;LED5;LED6;LED7;LED8;LED9;LED10;LED11;LED12;LED13;region;cone_type
-0,214663;-0,58871;-0,687715;-1;-0,832723;0,319259;0,819702;0,916508;0,816783;0,690524;0,534765;0,35795;0,14359;SZ;G
-0,201228;-0,407331;-0,777931;-1;-0,591419;0,179255;0,369324;0,331389;0,44708;0,413732;0,324699;0,19276;0,191532;SZ;G
-0,163382;-0,251943;-0,654891;-0,974471;-1;-0,340629;-0,108964;0,264221;0,188242;0,160729;-0,516733;-0,435816;-0,783684;SZ;G
-0,16367;-0,388379;-0,439707;-0,92576;0,0668649;0,6215;0,768017;1;0,710425;0,690991;0,637821;0,504869;0,505709;SZ;G
0,0297929;-0,627947;-0,723986;-1;-0,5438;0,277995;0,572164;0,536214;0,556617;0,512975;0,217939;-0,0401454;-0,185035;SZ;G
-0,161559;-0,335268;-0,664178;-1;-0,263182;0,23879;0,328913;0,254626;0,275183;0,221916;0,140512;0,0636082;-0,0269353;SZ;G
-0,125892;-0,661046;-0,637327;-1;-0,585161;0,214789;0,394826;0,467229;0,465624;0,452706;0,32883;0,162477;0,155934;SZ;G
-0,191476;-0,864154;-0,83086;-1;-0,738195;0,208005;0,507438;0,483128;0,554158;0,459566;0,298369;0,249102;0,15524;SZ;G
-0,168731;-0,479638;-0,44147;-1;-0,489549;0,497497;0,891582;0,650039;0,840884;0,590678;0,613388;0,477607;0,357286;SZ;G
-0,314858;-0,398525;-0,496276;-0,842323;-0,730318;0,391745;0,788549;1;0,96227;0,99673;0,509989;0,154522;0,50957;SZ;G
-0,264257;-0,708125;-1;-0,920056;-0,745602;0,282622;0,481561;0,59166;0,667611;0,632835;0,408481;0,171369;0,277519;SZ;G
0,0161106;-0,429557;-0,969686;-1;-0,353803;0,518491;0,727192;0,94541;0,781775;0,772971;0,688266;0,509523;0,396349;SZ;G
-0,22701;-0,610029;-0,909719;-1;-0,634156;0,511571;0,741812;0,867804;0,729667;0,978115;0,630189;0,43327;0,238736;SZ;G
-0,113439;-0,393994;-0,526848;-1;-0,901997;0,242529;0,552023;0,733013;0,751607;0,674799;0,204279;0,0112093;-0,137199;SZ;G
-0,358629;-0,622942;-0,791738;-1;0,0312772;0,341208;0,41353;0,612973;0,55651;0,591423;0,603073;0,399574;0,453792;SZ;G
-0,470577;-0,720391;-1;-0,991223;-0,258469;0,511396;0,745548;0,871457;0,665;0,776628;0,627789;0,274835;0,298306;SZ;G
-0,139579;-0,351174;-0,518968;-1;-0,557568;0,332756;0,481607;0,59688;0,566969;0,718286;0,347458;0,282424;0,350336;SZ;G
-0,451979;-0,627911;-0,950837;-1;-0,610384;0,453801;0,85283;0,946219;0,998824;0,857871;0,534085;0,234671;0,102958;SZ;G
-0,328258;-1;-0,923929;-0,884427;-0,164981;0,265323;0,604661;0,684308;0,701182;0,409743;0,335541;0,210544;0,0620212;SZ;G
